Date,Close/Last,Volume,Open,High,Low
11/19/2020,$50.7067,18590606,$49.82,$50.8167,$49.7733
11/18/2020,$49.6967,24936869,$49.9533,$50.5567,$49.6833
11/17/2020,$49.79,42711634,$50.1667,$51.0816,$49.7267
11/16/2020,$50.8133,34560423,$50.1767,$51.1333,$49.76
11/13/2020,$50.18,19811516,$49.6467,$50.3117,$49.1733
11/12/2020,$49.41,12576994,$49.4933,$49.5702,$49.0333
11/11/2020,$49.3267,18805823,$48.9733,$49.6517,$48.80
11/10/2020,$48.52,18199334,$47.9167,$48.8124,$47.8434
11/09/2020,$47.8467,28198575,$49.3333,$49.3997,$47.8267
11/06/2020,$48.59,16198466,$48.12,$48.74,$47.85
11/05/2020,$47.8233,14202706,$48.00,$48.0767,$47.6467
11/04/2020,$47.32,17927483,$47.19,$48.13,$47.112
11/03/2020,$47.5933,15413225,$47.2167,$48.0533,$47.19
11/02/2020,$46.80,16575656,$46.8633,$46.9367,$46.3433
10/30/2020,$46.25,18608219,$46.3933,$46.6967,$45.79
10/29/2020,$46.64,15154046,$46.6667,$47.0367,$46.2333
10/28/2020,$46.68,16849325,$46.9867,$47.3767,$46.6267
10/27/2020,$47.6233,11830954,$47.35,$47.90,$47.3233
10/26/2020,$47.3867,16111793,$47.6133,$47.708,$46.98
10/23/2020,$47.95,10540468,$47.99,$48.0467,$47.6167
10/22/2020,$47.85,13354732,$48.0633,$48.1867,$47.5633
10/21/2020,$48.1333,13114282,$47.9467,$48.5753,$47.9467
10/20/2020,$47.9667,14529637,$48.0367,$48.51,$47.8733
10/19/2020,$47.65,14643211,$48.3667,$48.4567,$47.5837
10/16/2020,$48.2367,16942025,$48.4667,$48.7167,$48.1567
10/15/2020,$48.1767,13705426,$47.6967,$48.32,$47.6125
10/14/2020,$47.98,19722329,$48.80,$48.8417,$47.92
10/13/2020,$48.7433,23800349,$48.2267,$48.8683,$48.12
10/12/2020,$48.0833,18402449,$47.6733,$48.4633,$47.6733
10/09/2020,$47.5933,14494807,$47.22,$47.78,$47.1867
10/08/2020,$47.12,14676871,$47.17,$47.3633,$47.04
10/07/2020,$46.9633,16949198,$47.0867,$47.1833,$46.75
10/06/2020,$46.8767,21475445,$47.29,$47.6466,$46.75
10/05/2020,$47.2667,14259118,$47.0967,$47.3966,$47.0217
10/02/2020,$46.8333,24584924,$47.4467,$47.70,$46.7099
10/01/2020,$47.6933,43290994,$46.9333,$48.1266,$46.7533
09/30/2020,$46.6367,34826463,$45.7967,$47.2467,$45.7338
09/29/2020,$45.7133,27722727,$45.75,$46.0467,$45.4633
09/28/2020,$45.75,21196979,$45.72,$46.0167,$45.5733
09/25/2020,$45.7567,22618790,$45.5067,$45.845,$45.32
09/24/2020,$45.5667,29453085,$45.2433,$45.9317,$45.0233
09/23/2020,$45.33,23133326,$46.3333,$46.4133,$45.2731
09/22/2020,$46.1033,33102063,$45.69,$46.33,$45.5233
09/21/2020,$45.69,47275505,$45.50,$45.7467,$45.0967
09/18/2020,$45.0967,54709055,$45.48,$45.8433,$44.9167
09/17/2020,$45.5633,37245094,$45.1433,$45.8567,$45.0067
09/16/2020,$45.42,27877950,$46.1367,$46.2275,$45.35
09/15/2020,$45.7867,30427863,$46.0767,$46.36,$45.56
09/14/2020,$45.7733,45733955,$45.38,$47.0333,$45.2933
09/11/2020,$45.5667,28879734,$45.6833,$46.1467,$45.1833
09/10/2020,$45.6033,33709263,$46.6867,$46.845,$45.5286
09/09/2020,$46.63,33669093,$46.6967,$47.5367,$46.4833
09/08/2020,$46.15,33966753,$47.1367,$47.30,$46.0867
09/04/2020,$47.61,33982083,$48.0067,$48.3461,$46.70
09/03/2020,$48.18,48015005,$48.90,$49.8667,$47.27
09/02/2020,$49.2267,51665975,$50.4167,$50.4433,$48.5367
09/01/2020,$49.1967,107124641,$47.0667,$49.8633,$46.6833
08/31/2020,$46.2833,45236345,$45.8267,$46.2967,$45.1767
08/28/2020,$46.7667,64050936,$47.00,$47.0233,$45.9467
08/27/2020,$45.5433,119018742,$43.6933,$46.45,$43.6333
08/26/2020,$43.5667,18814670,$43.4033,$43.6267,$43.2333
08/25/2020,$43.5433,21722459,$43.60,$43.7456,$43.2233
08/24/2020,$43.7767,19813652,$44.0833,$44.16,$43.4433
08/21/2020,$43.8767,24863984,$43.5167,$44.2233,$43.3667
08/20/2020,$43.5233,26810649,$43.7367,$44.0233,$43.35
08/19/2020,$44.1367,38155204,$44.7367,$44.8867,$43.9517
08/18/2020,$44.9033,80232548,$45.39,$45.8774,$44.39
08/17/2020,$45.20,39465004,$44.7833,$45.3767,$44.6167
08/14/2020,$44.20,20106263,$44.1133,$44.3233,$43.8767
08/13/2020,$43.95,19867334,$43.7367,$43.9867,$43.5767
08/12/2020,$43.9633,19116338,$43.49,$44.0767,$43.0267
08/11/2020,$43.40,25360068,$44.1967,$44.29,$43.2434
08/10/2020,$43.96,17683064,$43.4133,$44.1133,$43.2167
08/07/2020,$43.3233,16558463,$43.1933,$43.4867,$43.0367
08/06/2020,$43.1167,14496421,$43.0433,$43.41,$43.01
08/05/2020,$43.27,25510722,$43.4833,$43.5833,$42.9433
08/04/2020,$43.88,18219677,$43.2167,$43.9033,$42.98
08/03/2020,$43.10,14976265,$43.3033,$43.3717,$42.7571
07/31/2020,$43.1333,21634607,$43.2167,$43.3633,$42.54
07/30/2020,$43.3733,13788364,$43.14,$43.4733,$42.9067
07/29/2020,$43.5633,14223328,$43.8533,$43.9533,$43.2833
07/28/2020,$43.92,14414164,$43.8333,$44.1267,$43.64
07/27/2020,$43.7367,14045551,$43.62,$43.9933,$43.62
07/24/2020,$43.7467,13037350,$43.65,$44.1333,$43.5033
07/23/2020,$43.88,16796258,$44.3333,$44.3833,$43.77
07/22/2020,$44.22,16164533,$44.19,$44.3433,$43.73
07/21/2020,$44.11,21721205,$43.8533,$44.6633,$43.8167
07/20/2020,$43.8233,18342551,$43.9867,$44.2467,$43.7133
07/17/2020,$43.9133,18189509,$44.4567,$44.4567,$43.8233
07/16/2020,$44.0667,17676497,$44.0167,$44.2433,$43.7467
07/15/2020,$44.00,31731363,$44.09,$44.71,$43.60
07/14/2020,$44.0033,26455668,$43.0933,$44.1667,$43.0087
07/13/2020,$43.1733,42338344,$43.7767,$44.5433,$42.9633
07/10/2020,$43.56,44236894,$42.9117,$43.79,$42.42
07/09/2020,$42.5833,42771724,$41.87,$42.7267,$41.65
07/08/2020,$41.48,52217135,$42.6667,$42.71,$41.4667
07/07/2020,$42.3167,93458049,$39.4833,$42.5167,$39.4067
07/06/2020,$39.63,21694994,$39.9333,$39.9567,$39.4067
07/02/2020,$39.7367,17695679,$40.03,$40.2933,$39.62
07/01/2020,$39.8967,19733765,$39.8167,$39.9733,$39.5533
06/30/2020,$39.9267,20509076,$39.74,$40.0433,$39.5133
06/29/2020,$39.6867,16511354,$39.50,$39.8933,$39.405
06/26/2020,$39.44,26991513,$39.8667,$40.28,$39.34
06/25/2020,$39.9033,20569847,$39.92,$40.0533,$39.46
06/24/2020,$40.10,20614832,$40.2467,$40.3718,$39.86
06/23/2020,$40.3567,19727747,$40.9167,$40.95,$40.3202
06/22/2020,$40.56,27338544,$40.3233,$40.6967,$40.1333
06/19/2020,$39.95,40028764,$39.63,$40.10,$39.25
06/18/2020,$39.33,20069924,$39.5133,$39.6867,$39.22
06/17/2020,$39.6767,20167013,$39.9533,$40.0433,$39.4667
06/16/2020,$39.8833,25185633,$39.9333,$40.0766,$39.5133
06/15/2020,$39.36,32703183,$39.4667,$39.56,$39.0033
06/12/2020,$39.2467,32359323,$40.17,$40.25,$39.02
06/11/2020,$40.03,34162953,$40.33,$40.86,$39.8267
06/10/2020,$40.3867,28141650,$40.52,$40.8333,$40.3767
06/09/2020,$40.45,20746313,$40.5333,$40.6667,$40.1867
06/08/2020,$40.4133,28344195,$39.86,$40.4133,$39.82
06/05/2020,$40.52,39337174,$40.8567,$40.8933,$39.97
06/04/2020,$40.7033,24014891,$40.9333,$41.2957,$40.6067
06/03/2020,$41.1567,20263001,$41.30,$41.33,$40.8867
06/02/2020,$41.3133,19187807,$41.1967,$41.3842,$40.9367
06/01/2020,$41.32,20567258,$41.1467,$41.47,$40.7867
05/29/2020,$41.3533,29317296,$41.4133,$41.5683,$40.6433
05/28/2020,$41.23,24437921,$41.24,$41.65,$41.0533
05/27/2020,$40.8267,31073703,$41.3233,$41.4967,$40.3433
05/26/2020,$41.2867,23730548,$41.4467,$41.8367,$41.21
05/22/2020,$41.4433,22359488,$41.70,$41.7833,$41.2567
05/21/2020,$41.6633,22448222,$41.63,$42.0467,$41.4167
05/20/2020,$41.8167,32246403,$42.1633,$42.1967,$41.5433
05/19/2020,$41.65,74746327,$43.9167,$43.9967,$41.6033
05/18/2020,$42.5533,39107704,$42.50,$42.8517,$42.0333
05/15/2020,$41.98,31770123,$41.1567,$41.98,$41.03
05/14/2020,$41.14,22233020,$41.6167,$41.71,$40.4334
05/13/2020,$41.2367,29175168,$41.1667,$42.08,$41.03
05/12/2020,$41.26,19100177,$41.4933,$41.8867,$41.26
05/11/2020,$41.2233,25341918,$41.0133,$41.4367,$41.0033
05/08/2020,$40.98,20833058,$40.9167,$41.0033,$40.54
05/07/2020,$40.63,27348543,$41.1533,$41.3267,$40.50
05/06/2020,$41.10,17309177,$41.7367,$41.83,$40.9483
05/05/2020,$41.5767,19337252,$41.2667,$41.7533,$41.0867
05/04/2020,$41.2333,17807639,$41.28,$41.4667,$40.57
05/01/2020,$40.9733,31144053,$40.4933,$41.23,$40.26
04/30/2020,$40.5167,40497784,$41.0267,$41.1454,$40.3467
04/29/2020,$41.20,44611984,$41.8567,$41.92,$40.85
04/28/2020,$42.6667,20732084,$42.76,$43.4133,$42.5667
04/27/2020,$42.7667,17923817,$43.3333,$43.4359,$42.7233
04/24/2020,$43.1467,17348285,$43.1167,$43.2967,$42.8533
04/23/2020,$42.8433,28839894,$43.2833,$43.6965,$42.5767
04/22/2020,$43.8633,19455110,$43.3333,$44.1267,$42.9667
04/21/2020,$43.07,27900720,$43.3567,$43.6767,$42.72
04/20/2020,$43.2833,24401825,$44.13,$44.46,$43.2533
04/17/2020,$44.04,30915273,$43.8267,$44.3233,$43.2417
04/16/2020,$44.11,31882353,$43.00,$44.3067,$42.75
04/15/2020,$42.92,22435295,$43.00,$43.2933,$42.3733
04/14/2020,$43.00,34098933,$42.3667,$43.2633,$42.0117
04/13/2020,$41.7667,24193991,$40.4233,$41.89,$40.39
04/09/2020,$40.60,32833203,$39.4067,$40.9567,$39.22
04/08/2020,$40.6133,27876537,$41.23,$41.27,$40.1967
04/07/2020,$40.6633,41369734,$41.3267,$42.1633,$40.5467
04/06/2020,$42.0233,47768705,$39.6867,$42.13,$39.6467
04/03/2020,$39.8267,28624992,$39.07,$39.97,$39.01
04/02/2020,$39.55,29515476,$37.7267,$39.7033,$37.445
04/01/2020,$38.0467,28269516,$37.3833,$38.51,$37.2667
03/31/2020,$37.8733,26271543,$38.1033,$38.73,$37.5467
03/30/2020,$38.3967,29212623,$37.2867,$38.60,$36.9791
03/27/2020,$36.5267,36160354,$36.7033,$37.4267,$36.2002
03/26/2020,$36.6067,58293966,$36.4667,$36.9567,$35.6155
03/25/2020,$36.4667,53287505,$37.6567,$38.00,$36.0167
03/24/2020,$38.3433,42705154,$38.6233,$39.1233,$37.1033
03/23/2020,$38.0933,39365884,$38.0567,$39.18,$37.4033
03/20/2020,$37.99,55423566,$39.8333,$40.93,$37.2967
03/19/2020,$39.8167,57100446,$41.4867,$42.3333,$39.21
03/18/2020,$40.86,77355848,$38.3333,$42.6933,$38.1667
03/17/2020,$39.7533,52806095,$37.59,$39.7567,$36.82
03/16/2020,$35.5867,36753904,$35.0667,$37.1097,$34.00
03/13/2020,$38.0333,42962134,$36.08,$38.1967,$34.6267
03/12/2020,$34.6833,56323356,$35.34,$37.1633,$34.3267
03/11/2020,$38.1433,31629003,$39.17,$39.6767,$37.60
03/10/2020,$39.93,37797184,$39.3667,$40.2267,$38.3067
03/09/2020,$39.0533,59243526,$37.94,$40.21,$37.5767
03/06/2020,$39.0767,29411136,$37.9567,$39.3033,$37.67
03/05/2020,$38.64,25639518,$38.1333,$39.0833,$37.97
03/04/2020,$38.9233,24625268,$38.08,$38.9467,$37.8233
03/03/2020,$37.6367,33340923,$38.6933,$39.1767,$37.4467
03/02/2020,$38.6267,51222725,$35.8667,$38.7991,$35.7633
02/28/2020,$35.8933,52512245,$35.8967,$36.1733,$34.79
02/27/2020,$36.80,28476792,$37.52,$38.0233,$36.7833
02/26/2020,$37.9267,20021132,$38.2333,$38.39,$37.8833
02/25/2020,$38.13,23293031,$38.7833,$39.0233,$38.0167
02/24/2020,$38.7733,19848116,$39.1533,$39.4867,$38.6507
02/21/2020,$39.5267,18727580,$39.1467,$39.5833,$39.1033
02/20/2020,$39.23,15069983,$39.07,$39.37,$38.9533
02/19/2020,$39.2267,21563315,$39.8333,$39.98,$39.2267
02/18/2020,$39.8767,34548363,$39.49,$39.9833,$39.12
02/14/2020,$39.2967,24391946,$39.2233,$39.5233,$39.0517
02/13/2020,$39.1467,15999563,$38.6167,$39.1783,$38.527
02/12/2020,$38.6167,14206654,$38.50,$38.8067,$38.47
02/11/2020,$38.4667,17391605,$38.4767,$38.50,$38.1467
02/10/2020,$38.4167,18434606,$38.5833,$38.9933,$38.3483
02/07/2020,$38.8167,11069917,$38.7033,$38.92,$38.5867
02/06/2020,$38.77,16058768,$38.9433,$39.0767,$38.6867
02/05/2020,$38.9367,17048660,$38.5333,$38.9833,$38.2833
02/04/2020,$38.4233,15696668,$38.4133,$38.7467,$38.2967
02/03/2020,$38.09,13055587,$38.30,$38.4633,$38.0333
01/31/2020,$38.1633,23327363,$38.60,$38.7533,$37.9667
01/30/2020,$38.86,13744777,$38.5367,$38.9067,$38.4438
01/29/2020,$38.63,11333002,$38.8533,$39.04,$38.63
01/28/2020,$38.8667,15810908,$38.66,$38.9667,$38.6499
01/27/2020,$38.62,21055220,$37.73,$38.7433,$37.56
01/24/2020,$38.1233,13150285,$38.6667,$38.6767,$38.05
01/23/2020,$38.6033,12915523,$38.7367,$38.77,$38.3467
01/22/2020,$38.70,14779156,$38.4067,$38.8433,$38.3933
01/21/2020,$38.53,22061036,$38.1967,$38.5633,$38.1717
01/17/2020,$38.32,30135033,$38.6833,$38.7667,$38.2133
01/16/2020,$38.6333,16108292,$38.50,$38.6433,$38.4267
01/15/2020,$38.4267,22362530,$38.21,$38.6233,$38.1733
01/14/2020,$38.7267,19761965,$38.49,$38.7366,$38.3767
01/13/2020,$38.6267,18342296,$38.7933,$38.85,$38.4567
01/10/2020,$38.7933,18166106,$39.08,$39.1133,$38.66
01/09/2020,$39.12,16696898,$38.7167,$39.1233,$38.6935
01/08/2020,$38.72,17641451,$38.7667,$38.91,$38.56
01/07/2020,$38.8533,20610143,$39.0867,$39.1717,$38.7333
01/06/2020,$39.2167,19339637,$39.1333,$39.3633,$38.9233
01/03/2020,$39.2967,16203500,$39.4233,$39.5962,$39.1967
01/02/2020,$39.6467,19978967,$39.62,$39.9633,$39.5672
12/31/2019,$39.6133,14746732,$39.8333,$39.9333,$39.3967
12/30/2019,$39.80,8837740,$39.9333,$39.9367,$39.71
12/27/2019,$39.8633,10637425,$39.98,$39.98,$39.7483
12/26/2019,$39.84,12684220,$39.87,$39.95,$39.65
12/24/2019,$39.8367,6682270,$39.71,$39.8667,$39.67
12/23/2019,$39.6767,13458826,$40.0667,$40.23,$39.67
12/20/2019,$40.0967,23863655,$40.4933,$40.7067,$40.0067
12/19/2019,$40.0267,13392922,$39.98,$40.1683,$39.9267
12/18/2019,$39.9533,15314954,$40.5033,$40.56,$39.9467
12/17/2019,$40.4267,13727803,$40.3167,$40.5667,$40.2333
12/16/2019,$40.18,16056236,$40.14,$40.4499,$40.14
12/13/2019,$40.0967,16099625,$39.72,$40.2167,$39.6733
12/12/2019,$39.92,12456331,$39.6667,$40.0367,$39.56
12/11/2019,$39.6667,10519855,$39.80,$39.8833,$39.51
12/10/2019,$39.7133,12847975,$39.7833,$39.8533,$39.6733
12/09/2019,$39.7867,14506423,$39.8567,$39.9533,$39.7281
12/06/2019,$39.9267,13027489,$39.6933,$39.9333,$39.64
12/05/2019,$39.5533,13059322,$39.4533,$39.5917,$39.14
12/04/2019,$39.5633,16672550,$39.7067,$39.7333,$39.4347
12/03/2019,$39.5567,20282129,$39.4667,$39.6533,$39.2567
12/02/2019,$39.76,17037035,$39.7167,$39.7933,$39.28
11/29/2019,$39.6967,9471949,$39.7133,$39.99,$39.6667
11/27/2019,$39.5867,10320718,$39.7967,$39.9333,$39.5767
11/26/2019,$39.73,18880139,$39.6533,$39.7667,$39.4833
11/25/2019,$39.64,17653439,$40.00,$40.0067,$39.30
11/22/2019,$39.7867,11530555,$40.05,$40.10,$39.7567
11/21/2019,$39.9533,12908536,$39.61,$40.00,$39.5567
11/20/2019,$39.71,15233270,$40.07,$40.16,$39.4667
11/19/2019,$39.9633,11148679,$40.0367,$40.12,$39.9033
11/18/2019,$40.0833,19648901,$39.4833,$40.289,$39.4133
11/15/2019,$39.6233,30439533,$40.2267,$40.3333,$39.46
11/14/2019,$40.2167,67534057,$41.5333,$41.7933,$39.8367
11/13/2019,$40.3267,24140447,$39.72,$40.4533,$39.5533
11/12/2019,$39.7067,15206396,$39.8667,$40.00,$39.6032
11/11/2019,$39.68,13323430,$39.5667,$39.8767,$39.4267
11/08/2019,$39.8133,11501188,$40.1033,$40.2933,$39.6467
11/07/2019,$40.0767,13324072,$40.00,$40.3067,$39.8467
11/06/2019,$39.8333,10843273,$39.61,$39.8733,$39.57
11/05/2019,$39.62,12651298,$39.2267,$39.7133,$39.025
11/04/2019,$39.19,13938124,$39.4667,$39.7033,$39.0567
11/01/2019,$39.2067,11287813,$39.3067,$39.3233,$39.0767
10/31/2019,$39.0867,14643808,$39.31,$39.4267,$38.9433
10/30/2019,$39.3667,8988613,$39.06,$39.4567,$39.017
10/29/2019,$39.05,14373298,$39.50,$39.5767,$39.0267
10/28/2019,$39.74,10213690,$39.75,$39.90,$39.51
10/25/2019,$39.68,7692973,$39.6667,$39.7751,$39.40
10/24/2019,$39.70,8767822,$39.7167,$39.8558,$39.5033
10/23/2019,$39.7833,8606650,$39.7233,$39.95,$39.5633
10/22/2019,$39.86,7789549,$39.9167,$40.0567,$39.7962
10/21/2019,$39.9133,10417540,$39.7667,$39.9433,$39.6067
10/18/2019,$39.7133,16778669,$40.15,$40.20,$39.71
10/17/2019,$39.9467,11882311,$39.89,$40.0833,$39.786
10/16/2019,$39.8067,12432826,$39.77,$40.0363,$39.70
10/15/2019,$39.8433,16155518,$39.7767,$39.9967,$39.6233
10/14/2019,$39.7233,13804582,$39.95,$40.1533,$39.70
10/11/2019,$40.08,18449537,$39.9733,$40.2367,$39.5733
10/10/2019,$39.87,13313392,$39.6333,$39.96,$39.5333
10/09/2019,$39.6433,11802274,$39.3933,$39.7667,$39.34
10/08/2019,$39.1933,16639307,$38.9367,$39.5567,$38.8867
10/07/2019,$39.0767,14259382,$39.3667,$39.4333,$38.96
10/04/2019,$39.3867,14607904,$38.80,$39.4333,$38.73
10/03/2019,$38.77,16108394,$38.6267,$38.9333,$38.1933
10/02/2019,$38.7067,18025574,$39.1333,$39.1833,$38.5367
10/01/2019,$39.2833,11224084,$39.6167,$39.7033,$39.24
09/30/2019,$39.56,10811740,$39.5567,$39.8133,$39.52
09/27/2019,$39.4833,10306669,$39.7367,$39.7433,$39.25
09/26/2019,$39.4333,11974234,$39.60,$39.85,$39.3967
09/25/2019,$39.49,16019363,$39.49,$39.5733,$39.27
09/24/2019,$39.4667,23124635,$39.4167,$39.9533,$39.3367
09/23/2019,$39.2067,17718851,$38.87,$39.47,$38.8533
09/20/2019,$38.9933,34762983,$39.1167,$39.2136,$38.9333
09/19/2019,$39.0367,10187455,$39.1333,$39.27,$38.9233
09/18/2019,$39.0533,12347242,$38.97,$39.0767,$38.7267
09/17/2019,$38.8367,14330842,$38.44,$38.8961,$38.4168
09/16/2019,$38.5233,18270911,$38.8467,$39.0567,$38.46
09/13/2019,$39.1433,16915907,$39.0533,$39.3967,$38.9834
09/12/2019,$38.9733,13422931,$38.8833,$39.0233,$38.6333
09/11/2019,$38.6733,15852371,$38.6667,$38.90,$38.4067
09/10/2019,$38.6833,14572261,$38.6633,$38.9867,$38.4933
09/09/2019,$38.7767,17922026,$38.1667,$38.87,$38.1333
09/06/2019,$38.2433,13039189,$38.48,$38.5833,$38.2067
09/05/2019,$38.48,17481854,$39.2233,$39.32,$38.4233
09/04/2019,$38.6367,17391764,$38.5633,$38.6533,$38.2733
09/03/2019,$38.2133,17827976,$37.8933,$38.4367,$37.83
08/30/2019,$38.0867,17118368,$38.3333,$38.46,$37.9667
08/29/2019,$38.0267,15811499,$38.0667,$38.1967,$37.77
08/28/2019,$37.5733,16131191,$37.4267,$37.6933,$37.2267
08/27/2019,$37.4733,17201489,$37.4733,$37.6033,$37.17
08/26/2019,$37.33,17810240,$37.1867,$37.4217,$37.0733
08/23/2019,$36.9433,18711755,$37.2067,$37.3033,$36.71
08/22/2019,$37.3033,17986463,$37.40,$37.5967,$37.1167
08/21/2019,$37.34,24472397,$37.9933,$38.023,$37.2933
08/20/2019,$37.35,18342365,$37.9533,$38.0133,$37.3367
08/19/2019,$37.9367,21535391,$38.1167,$38.26,$37.8667
08/16/2019,$37.6633,32895633,$38.0267,$38.31,$37.3533
08/15/2019,$37.5633,59438676,$37.51,$37.88,$36.72
08/14/2019,$35.40,27938457,$35.16,$36.02,$35.0467
08/13/2019,$35.8033,20168456,$35.0833,$36.0367,$34.95
08/12/2019,$35.04,17605427,$35.5733,$35.6133,$34.9467
08/09/2019,$35.76,12580495,$36.02,$36.1533,$35.57
08/08/2019,$36.1733,13124323,$36.0033,$36.28,$35.9233
08/07/2019,$36.0667,21835442,$35.6733,$36.2133,$35.3067
08/06/2019,$35.7567,21049286,$35.3967,$35.9467,$35.1967
08/05/2019,$35.2733,22709918,$36.00,$36.00,$35.1967
08/02/2019,$36.4667,16970129,$36.58,$36.712,$36.05
08/01/2019,$36.46,22364903,$36.7733,$37.389,$36.44
07/31/2019,$36.7933,18633833,$37.3033,$37.4467,$36.5433
07/30/2019,$37.3533,9105589,$37.3533,$37.4667,$37.2233
07/29/2019,$37.4233,11239786,$37.6133,$37.66,$37.2533
07/26/2019,$37.6733,14187136,$37.3733,$37.7783,$37.2733
07/25/2019,$37.4067,11554627,$37.3933,$37.4633,$37.22
07/24/2019,$37.3333,12532327,$37.3433,$37.5967,$37.19
07/23/2019,$37.3633,17262890,$37.7067,$37.7333,$37.1883
07/22/2019,$37.6067,13562473,$38.0333,$38.1133,$37.44
07/19/2019,$37.9667,11389483,$38.3333,$38.4367,$37.9533
07/18/2019,$38.24,9674395,$38.1167,$38.2583,$37.9134
07/17/2019,$38.20,8066083,$38.27,$38.39,$38.0667
07/16/2019,$38.2533,10464493,$38.4433,$38.4967,$38.0136
07/15/2019,$38.3267,10038229,$38.2233,$38.36,$38.15
07/12/2019,$38.20,11229997,$38.03,$38.2567,$37.8733
07/11/2019,$37.9733,11689708,$37.78,$37.98,$37.6733
07/10/2019,$37.66,13737076,$37.7067,$37.87,$37.4617
07/09/2019,$37.6267,16271099,$37.63,$37.7933,$37.5333
07/08/2019,$37.5733,14146975,$37.3067,$37.6433,$37.2333
07/05/2019,$37.3267,10738252,$37.3333,$37.4133,$37.07
07/03/2019,$37.44,9621931,$37.06,$37.4667,$37.00
07/02/2019,$37.20,12189628,$36.9433,$37.2033,$36.78
07/01/2019,$36.8733,16548251,$37.10,$37.3233,$36.6733
06/28/2019,$36.83,19521074,$36.85,$37.1683,$36.7467
06/27/2019,$36.70,16443932,$36.6867,$36.8367,$36.2869
06/26/2019,$36.72,12485104,$36.95,$37.025,$36.70
06/25/2019,$36.9067,18316166,$36.96,$37.143,$36.80
06/24/2019,$37.08,18098513,$37.1633,$37.4067,$37.01
06/21/2019,$37.0433,39535744,$36.78,$37.3967,$36.7533
06/20/2019,$36.7733,15004631,$36.6067,$36.83,$36.4267
06/19/2019,$36.54,11774419,$36.60,$36.6133,$36.29
06/18/2019,$36.55,14733499,$36.60,$36.6533,$36.3033
06/17/2019,$36.3867,12440989,$36.3733,$36.5167,$36.0867
06/14/2019,$36.3567,13577650,$36.26,$36.5288,$36.1533
06/13/2019,$36.2167,16454906,$36.3333,$36.5267,$36.0567
06/12/2019,$36.2733,13905226,$35.9733,$36.3033,$35.9733
06/11/2019,$35.98,20241785,$36.00,$36.3233,$35.9167
06/10/2019,$35.84,18976958,$35.4933,$35.9267,$35.4567
06/07/2019,$35.3533,20428133,$35.0767,$35.4533,$35.0167
06/06/2019,$35.0367,24191177,$34.83,$35.22,$34.7333
06/05/2019,$34.8067,20708636,$34.25,$34.9267,$34.20
06/04/2019,$34.1867,17895023,$34.2033,$34.2167,$33.8133
06/03/2019,$33.9867,19844492,$33.8767,$34.2267,$33.80
05/31/2019,$33.8133,17782454,$33.7833,$34.0067,$33.5334
05/30/2019,$34.0633,15058931,$34.1633,$34.4967,$33.97
05/29/2019,$34.04,19560689,$34.0367,$34.2917,$33.8233
05/28/2019,$34.14,30815583,$34.1867,$34.5233,$34.1333
05/24/2019,$34.2233,13449502,$34.06,$34.295,$34.0267
05/23/2019,$33.9533,19363829,$33.94,$33.9767,$33.6422
05/22/2019,$34.0767,22022627,$33.8667,$34.1433,$33.6867
05/21/2019,$33.7067,20667290,$33.8367,$33.8833,$33.4667
05/20/2019,$33.84,21583337,$33.4633,$33.9933,$33.4167
05/17/2019,$33.62,37113874,$33.4133,$33.9833,$33.3033
05/16/2019,$33.77,51365945,$34.2767,$34.6533,$33.6133
05/15/2019,$33.2933,20220998,$33.40,$33.4533,$33.0433
05/14/2019,$33.43,19061090,$33.38,$33.6217,$33.2967
05/13/2019,$33.2967,22084637,$33.4833,$33.7167,$33.0033
05/10/2019,$33.97,26228085,$33.2533,$34.0367,$33.2333
05/09/2019,$33.18,18720605,$33.09,$33.3133,$32.95
05/08/2019,$33.4333,17646050,$33.4167,$33.6783,$33.2867
05/07/2019,$33.7667,13726711,$33.9333,$34.0567,$33.5852
05/06/2019,$34.1533,13841011,$33.5833,$34.1833,$33.5133
05/03/2019,$34.0267,15951785,$34.1067,$34.25,$33.9333
05/02/2019,$33.7167,15020921,$33.81,$34.02,$33.4117
05/01/2019,$33.7867,16011623,$34.2567,$34.27,$33.76
04/30/2019,$34.28,18400871,$33.9233,$34.3067,$33.8167
04/29/2019,$33.8533,19136105,$33.96,$34.00,$33.5933
04/26/2019,$33.8433,24322172,$33.4833,$34.1133,$33.22
04/25/2019,$34.5067,11847778,$34.4133,$34.715,$34.2767
04/24/2019,$34.51,14089723,$34.38,$34.6167,$34.3633
04/23/2019,$34.3567,15123908,$34.1767,$34.43,$33.9803
04/22/2019,$34.1233,15238178,$34.26,$34.5133,$34.0567
04/18/2019,$34.3933,11183404,$34.37,$34.60,$34.2967
04/17/2019,$34.3867,11187544,$34.3333,$34.4667,$34.1355
04/16/2019,$34.31,14481949,$34.2967,$34.4633,$34.18
04/15/2019,$34.1433,15335333,$33.7667,$34.3033,$33.7533
04/12/2019,$33.8533,15481622,$33.6667,$34.0067,$33.6667
04/11/2019,$33.60,16818227,$33.2333,$33.61,$33.1567
04/10/2019,$33.20,11617726,$32.8367,$33.24,$32.8333
04/09/2019,$32.8967,13094284,$32.9333,$33.0767,$32.7167
04/08/2019,$33.0767,16265498,$32.8167,$33.0833,$32.7533
04/05/2019,$32.9433,13965124,$32.75,$33.0667,$32.72
04/04/2019,$32.7033,12076486,$32.4167,$32.76,$32.4133
